evento_id,entidade_id,split,churn_rotulo,churn_baseline,risco_review_negativo_rotulo,risco_review_negativo_baseline,risco_atraso_entrega_rotulo,risco_atraso_entrega_baseline
36502,001cca7ae9ae17fb1caed9dfb1094831,train,0.0,1.4646017699115044,1.0,5.0,0.0,0.04954954954954955
16571,001cca7ae9ae17fb1caed9dfb1094831,train,0.0,1.4581497797356828,1.0,5.0,0.0,0.053811659192825115
16572,001cca7ae9ae17fb1caed9dfb1094831,train,0.0,1.4517543859649122,1.0,5.0,0.0,0.05357142857142857
16573,001cca7ae9ae17fb1caed9dfb1094831,train,0.0,1.445414847161572,1.0,5.0,0.0,0.05333333333333334
16574,001cca7ae9ae17fb1caed9dfb1094831,train,0.0,1.4391304347826086,0.0,5.0,0.0,0.05309734513274336
40857,001cca7ae9ae17fb1caed9dfb1094831,train,0.0,1.4588744588744589,1.0,5.0,,0.05286343612334802
27812,001cca7ae9ae17fb1caed9dfb1094831,val,0.0,1.4612068965517242,1.0,5.0,1.0,0.05263157894736842
45144,001cca7ae9ae17fb1caed9dfb1094831,val,0.0,1.4678111587982832,0.0,5.0,0.0,0.05263157894736842
78299,001cca7ae9ae17fb1caed9dfb1094831,val,0.0,1.4658119658119657,1.0,5.0,0.0,0.056768558951965066
69661,001cca7ae9ae17fb1caed9dfb1094831,val,1.0,1.523404255319149,0.0,5.0,0.0,0.05652173913043478
954,001cca7ae9ae17fb1caed9dfb1094831,test,0.0,1.7076271186440677,0.0,5.0,0.0,0.05627705627705628
81290,001cca7ae9ae17fb1caed9dfb1094831,test,0.0,1.7341772151898733,0.0,5.0,0.0,0.05603448275862069
98225,001cca7ae9ae17fb1caed9dfb1094831,test,1.0,1.819327731092437,,5.0,,0.055793991416309016
66241,002100f778ceb8431b7a1020ff7ab48f,train,0.0,4.962464354400159,0.0,5.0,0.0,0.08948106591865358
65354,002100f778ceb8431b7a1020ff7ab48f,train,0.0,7.0,0.0,4.0,0.0,0.0
65355,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.5,1.0,4.0,0.0,0.0
3413,002100f778ceb8431b7a1020ff7ab48f,train,0.0,5.333333333333333,0.0,5.0,0.0,0.0
8937,002100f778ceb8431b7a1020ff7ab48f,train,0.0,4.75,0.0,5.0,0.0,0.0
100632,002100f778ceb8431b7a1020ff7ab48f,train,0.0,5.2,1.0,5.0,1.0,0.0
98215,002100f778ceb8431b7a1020ff7ab48f,train,0.0,5.166666666666667,0.0,5.0,0.0,0.0
17579,002100f778ceb8431b7a1020ff7ab48f,train,0.0,4.714285714285714,0.0,5.0,0.0,0.14285714285714285
92324,002100f778ceb8431b7a1020ff7ab48f,train,0.0,4.5,0.0,5.0,0.0,0.125
26512,002100f778ceb8431b7a1020ff7ab48f,train,0.0,4.333333333333333,0.0,5.0,0.0,0.1111111111111111
107273,002100f778ceb8431b7a1020ff7ab48f,train,0.0,4.0,0.0,5.0,0.0,0.1
107274,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.6363636363636362,0.0,5.0,0.0,0.09090909090909091
1887,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.4166666666666665,0.0,5.0,0.0,0.08333333333333333
1888,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.1538461538461537,0.0,5.0,0.0,0.07692307692307693
44401,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.0714285714285716,0.0,5.0,0.0,0.07142857142857142
82794,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.933333333333333,0.0,5.0,0.0,0.06666666666666667
82795,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.75,0.0,5.0,1.0,0.0625
43695,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.9411764705882355,0.0,5.0,0.0,0.058823529411764705
73503,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.9444444444444446,0.0,5.0,0.0,0.1111111111111111
79818,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.789473684210526,0.0,5.0,0.0,0.10526315789473684
93348,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.75,0.0,5.0,0.0,0.1
66634,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.619047619047619,1.0,5.0,1.0,0.09523809523809523
37441,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.5,0.0,5.0,0.0,0.09090909090909091
38471,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.391304347826087,0.0,5.0,0.0,0.13043478260869565
82897,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.3333333333333335,1.0,5.0,0.0,0.125
102568,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.32,0.0,5.0,0.0,0.12
55238,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.230769230769231,1.0,5.0,1.0,0.11538461538461539
97374,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.6296296296296298,0.0,5.0,0.0,0.1111111111111111
5404,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.5357142857142856,0.0,5.0,0.0,0.14285714285714285
23835,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.4482758620689653,0.0,5.0,0.0,0.13793103448275862
73051,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.3666666666666667,0.0,5.0,0.0,0.13333333333333333
99439,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.3225806451612905,1.0,5.0,,0.12903225806451613
105633,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.25,0.0,5.0,1.0,0.125
105874,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.1818181818181817,0.0,5.0,0.0,0.125
71403,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.235294117647059,0.0,5.0,0.0,0.15151515151515152
12297,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.1714285714285713,0.0,5.0,1.0,0.14705882352941177
8348,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.1666666666666665,0.0,5.0,0.0,0.14285714285714285
64021,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.1621621621621623,0.0,5.0,0.0,0.16666666666666666
14112,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.1842105263157894,0.0,5.0,0.0,0.16216216216216217
12966,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.128205128205128,0.0,5.0,0.0,0.15789473684210525
52650,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.125,0.0,5.0,0.0,0.15384615384615385
29303,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.1707317073170733,0.0,5.0,0.0,0.15
9491,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.119047619047619,0.0,5.0,0.0,0.14634146341463414
36909,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.3488372093023258,0.0,5.0,0.0,0.14285714285714285
15494,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.3636363636363638,1.0,5.0,0.0,0.13953488372093023
10195,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.3333333333333335,0.0,5.0,0.0,0.13636363636363635
94489,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.891304347826087,0.0,5.0,0.0,0.13333333333333333
11306,002100f778ceb8431b7a1020ff7ab48f,train,0.0,2.893617021276596,0.0,5.0,1.0,0.13043478260869565
62673,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.0,0.0,5.0,0.0,0.1276595744680851
53862,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.0,1.0,5.0,1.0,0.14583333333333334
76123,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.16,0.0,5.0,0.0,0.14285714285714285
33889,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.215686274509804,0.0,5.0,1.0,0.16
12264,002100f778ceb8431b7a1020ff7ab48f,train,0.0,3.326923076923077,0.0,5.0,0.0,0.1568627450980392
86984,002100f778ceb8431b7a1020ff7ab48f,val,0.0,3.4339622641509435,0.0,5.0,0.0,0.17307692307692307
83652,002100f778ceb8431b7a1020ff7ab48f,val,1.0,3.462962962962963,,5.0,,0.16981132075471697
55261,003554e2dce176b5555353e4f3555ac8,train,1.0,4.962464354400159,,5.0,,0.08948106591865358
29923,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,4.962464354400159,1.0,5.0,1.0,0.08948106591865358
105216,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0,0.0,5.0,0.0,0.0
65787,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.0,0.0,5.0,0.0,0.5
10244,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.6666666666666666,0.0,5.0,0.0,0.3333333333333333
42642,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.5,0.0,5.0,0.0,0.25
107728,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.4,0.0,5.0,0.0,0.2
97646,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.5,0.0,5.0,0.0,0.16666666666666666
36031,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.8571428571428571,0.0,5.0,0.0,0.14285714285714285
94901,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.75,0.0,5.0,0.0,0.125
44277,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.6666666666666666,0.0,5.0,0.0,0.1111111111111111
109671,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.6,0.0,5.0,0.0,0.1
108005,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.5454545454545454,0.0,5.0,0.0,0.09090909090909091
71291,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.5,0.0,5.0,0.0,0.08333333333333333
111873,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.0,0.0,5.0,0.0,0.07692307692307693
28713,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.0,0.0,5.0,0.0,0.07142857142857142
28714,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.9333333333333333,0.0,5.0,0.0,0.06666666666666667
26254,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.9375,0.0,5.0,0.0,0.0625
62347,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.8823529411764706,0.0,5.0,0.0,0.058823529411764705
62348,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,0.8333333333333334,0.0,5.0,0.0,0.05555555555555555
3107,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.263157894736842,0.0,5.0,0.0,0.05263157894736842
3108,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.2,0.0,5.0,0.0,0.05
43026,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.2380952380952381,0.0,5.0,0.0,0.047619047619047616
60557,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.4545454545454546,0.0,5.0,0.0,0.045454545454545456
60558,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.391304347826087,0.0,5.0,0.0,0.043478260869565216
60559,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.3333333333333333,0.0,5.0,0.0,0.041666666666666664
60560,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.28,0.0,5.0,0.0,0.04
64025,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.3461538461538463,0.0,5.0,0.0,0.038461538461538464
82521,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.3703703703703705,0.0,5.0,0.0,0.037037037037037035
20051,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.5357142857142858,0.0,5.0,0.0,0.03571428571428571
25903,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.4827586206896552,0.0,5.0,0.0,0.034482758620689655
86835,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9,0.0,5.0,0.0,0.03333333333333333
86836,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8387096774193548,0.0,5.0,0.0,0.03225806451612903
3774,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.90625,1.0,5.0,1.0,0.03125
87560,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1818181818181817,0.0,5.0,0.0,0.030303030303030304
7073,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1176470588235294,1.0,5.0,0.0,0.058823529411764705
100762,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1714285714285713,0.0,5.0,0.0,0.05714285714285714
36635,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.111111111111111,1.0,5.0,0.0,0.05555555555555555
43258,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.108108108108108,0.0,5.0,0.0,0.05405405405405406
90030,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0789473684210527,0.0,5.0,0.0,0.05263157894736842
47576,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.051282051282051,0.0,5.0,0.0,0.05128205128205128
37235,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0,1.0,5.0,,0.05
100670,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0,0.0,5.0,0.0,0.04878048780487805
73126,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0476190476190474,0.0,5.0,0.0,0.04878048780487805
82016,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.046511627906977,1.0,5.0,0.0,0.047619047619047616
66471,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.090909090909091,0.0,5.0,0.0,0.046511627906976744
96373,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.088888888888889,1.0,5.0,0.0,0.045454545454545456
31718,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.391304347826087,0.0,5.0,0.0,0.044444444444444446
11173,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3404255319148937,1.0,5.0,0.0,0.043478260869565216
4420,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3333333333333335,1.0,5.0,0.0,0.0425531914893617
4421,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.2857142857142856,0.0,5.0,0.0,0.041666666666666664
75574,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.28,0.0,5.0,0.0,0.04081632653061224
55160,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.392156862745098,0.0,5.0,0.0,0.04
34762,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.519230769230769,0.0,5.0,0.0,0.0392156862745098
39873,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.490566037735849,1.0,5.0,0.0,0.038461538461538464
96839,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.4814814814814814,0.0,5.0,0.0,0.03773584905660377
32202,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.4363636363636365,0.0,5.0,0.0,0.037037037037037035
70763,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.4642857142857144,0.0,5.0,0.0,0.03636363636363636
44550,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.491228070175439,0.0,5.0,0.0,0.03571428571428571
44551,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.4482758620689653,0.0,5.0,0.0,0.03508771929824561
90765,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.4915254237288136,1.0,5.0,1.0,0.034482758620689655
49655,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.45,0.0,5.0,0.0,0.03389830508474576
13326,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.442622950819672,0.0,5.0,0.0,0.05
86756,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.403225806451613,0.0,5.0,0.0,0.04918032786885246
63012,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3968253968253967,0.0,5.0,0.0,0.04838709677419355
83982,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.375,0.0,5.0,0.0,0.047619047619047616
14085,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3692307692307693,0.0,5.0,0.0,0.046875
26921,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3333333333333335,0.0,5.0,0.0,0.046153846153846156
76884,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3134328358208953,0.0,5.0,0.0,0.045454545454545456
22576,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3088235294117645,0.0,5.0,0.0,0.04477611940298507
106183,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3333333333333335,0.0,5.0,0.0,0.04411764705882353
6233,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.3,0.0,5.0,0.0,0.043478260869565216
55040,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.295774647887324,0.0,5.0,0.0,0.04285714285714286
50620,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.2916666666666665,0.0,5.0,0.0,0.04225352112676056
50621,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.26027397260274,0.0,5.0,0.0,0.041666666666666664
62840,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.2432432432432434,0.0,5.0,0.0,0.0410958904109589
26632,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.2133333333333334,0.0,5.0,0.0,0.04054054054054054
67334,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1842105263157894,0.0,5.0,0.0,0.04
72506,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.168831168831169,0.0,5.0,0.0,0.039473684210526314
16937,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1666666666666665,0.0,5.0,0.0,0.03896103896103896
65182,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1392405063291138,0.0,5.0,0.0,0.038461538461538464
11047,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1125,0.0,5.0,0.0,0.0379746835443038
29399,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0987654320987654,0.0,5.0,0.0,0.0375
54872,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0853658536585367,0.0,5.0,0.0,0.037037037037037035
31753,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.072289156626506,0.0,5.0,0.0,0.036585365853658534
101380,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0476190476190474,0.0,5.0,0.0,0.03614457831325301
35148,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0352941176470587,0.0,5.0,0.0,0.03571428571428571
54263,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0348837209302326,0.0,5.0,0.0,0.03529411764705882
19017,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0344827586206895,0.0,5.0,0.0,0.03488372093023256
18843,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.022727272727273,0.0,5.0,0.0,0.034482758620689655
62789,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0,0.0,5.0,0.0,0.03409090909090909
41283,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9777777777777779,0.0,5.0,0.0,0.033707865168539325
84309,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.032967032967033,0.0,5.0,0.0,0.03333333333333333
29536,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.010869565217391,0.0,5.0,0.0,0.03296703296703297
110735,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.010752688172043,0.0,5.0,0.0,0.03260869565217391
22024,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9893617021276595,1.0,5.0,1.0,0.03225806451612903
103499,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9684210526315788,0.0,5.0,0.0,0.031914893617021274
52141,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9479166666666667,0.0,5.0,0.0,0.042105263157894736
64205,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9278350515463918,0.0,5.0,0.0,0.041666666666666664
64206,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9081632653061225,0.0,5.0,0.0,0.041237113402061855
49698,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.898989898989899,0.0,5.0,0.0,0.04081632653061224
18831,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9,0.0,5.0,0.0,0.04040404040404041
43691,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.881188118811881,0.0,5.0,0.0,0.04
105200,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8725490196078431,0.0,5.0,0.0,0.039603960396039604
53066,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8640776699029127,0.0,5.0,0.0,0.0392156862745098
41722,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8461538461538463,0.0,5.0,0.0,0.038834951456310676
102373,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8476190476190477,0.0,5.0,0.0,0.038461538461538464
89841,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9056603773584906,0.0,5.0,0.0,0.0380952380952381
80321,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8878504672897196,1.0,5.0,1.0,0.03773584905660377
14663,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9351851851851851,1.0,5.0,0.0,0.037383177570093455
7255,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9724770642201834,0.0,5.0,1.0,0.046296296296296294
35542,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9636363636363636,0.0,5.0,0.0,0.045871559633027525
19884,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.036036036036036,0.0,5.0,0.0,0.05454545454545454
1870,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0535714285714284,1.0,5.0,0.0,0.05405405405405406
101450,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0707964601769913,0.0,5.0,0.0,0.05357142857142857
68737,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0964912280701755,0.0,5.0,0.0,0.05309734513274336
96605,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0869565217391304,0.0,5.0,0.0,0.05263157894736842
111921,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1206896551724137,0.0,5.0,0.0,0.05217391304347826
27272,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1025641025641026,0.0,5.0,0.0,0.05172413793103448
102579,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1016949152542375,1.0,5.0,1.0,0.05128205128205128
59709,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0840336134453783,0.0,5.0,1.0,0.05084745762711865
77210,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.066666666666667,0.0,5.0,0.0,0.058823529411764705
68086,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.049586776859504,1.0,5.0,0.0,0.06666666666666667
84313,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0327868852459017,0.0,5.0,0.0,0.06611570247933884
97681,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.016260162601626,0.0,5.0,0.0,0.06557377049180328
25413,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0,0.0,5.0,0.0,0.06504065040650407
103993,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.984,0.0,5.0,0.0,0.06451612903225806
48996,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9682539682539681,0.0,5.0,0.0,0.064
29570,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9606299212598426,,5.0,0.0,0.06349206349206349
54140,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.953125,0.0,5.0,0.0,0.06299212598425197
59870,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.937984496124031,0.0,5.0,0.0,0.0625
85305,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9461538461538461,0.0,5.0,0.0,0.06201550387596899
12422,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9389312977099236,0.0,5.0,0.0,0.06153846153846154
65884,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9242424242424243,0.0,5.0,0.0,0.061068702290076333
59520,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9097744360902256,1.0,5.0,0.0,0.06060606060606061
53310,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8955223880597014,,5.0,0.0,0.06015037593984962
103480,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8888888888888888,0.0,5.0,0.0,0.05970149253731343
58770,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.875,1.0,5.0,0.0,0.05925925925925926
2161,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8613138686131387,0.0,5.0,0.0,0.058823529411764705
7044,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8478260869565217,0.0,5.0,0.0,0.058394160583941604
26720,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8345323741007193,0.0,5.0,0.0,0.057971014492753624
25589,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8714285714285714,0.0,5.0,0.0,0.05755395683453238
82592,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8652482269503545,0.0,5.0,0.0,0.05714285714285714
38294,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.8732394366197183,0.0,5.0,0.0,0.05673758865248227
74916,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.93006993006993,0.0,5.0,0.0,0.056338028169014086
23823,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9166666666666667,0.0,5.0,0.0,0.055944055944055944
20381,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.903448275862069,0.0,5.0,0.0,0.05555555555555555
101927,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.917808219178082,0.0,5.0,0.0,0.05517241379310345
56099,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.91156462585034,0.0,5.0,0.0,0.0547945205479452
92163,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9324324324324325,0.0,5.0,0.0,0.05442176870748299
14144,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9597315436241611,0.0,5.0,0.0,0.05405405405405406
25578,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,1.9866666666666666,0.0,5.0,0.0,0.053691275167785234
3893,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.052980132450331,0.0,5.0,0.0,0.05333333333333334
99387,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0657894736842106,1.0,5.0,1.0,0.052980132450331126
24891,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.0588235294117645,0.0,5.0,0.0,0.05263157894736842
101474,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.155844155844156,0.0,5.0,1.0,0.058823529411764705
72401,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1483870967741936,0.0,5.0,0.0,0.05844155844155844
71564,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.141025641025641,0.0,5.0,1.0,0.06451612903225806
91466,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.140127388535032,0.0,5.0,0.0,0.0641025641025641
5091,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1265822784810124,1.0,5.0,1.0,0.07006369426751592
31499,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.119496855345912,1.0,5.0,1.0,0.06962025316455696
110520,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.11875,0.0,5.0,0.0,0.07547169811320754
54209,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.1739130434782608,,5.0,,0.08125
87256,004c9cd9d87a3c30c522c48c4fc07416,train,0.0,2.2222222222222223,0.0,5.0,0.0,0.08074534161490683
105330,004c9cd9d87a3c30c522c48c4fc07416,val,0.0,2.2392638036809815,0.0,5.0,0.0,0.08074534161490683
