transacao_id,categoria_produto,split,valor_total,desconto,valor_total_bucket,desconto_bucket
591,Fertilizantes,train,4233.8,380.4,4,5
592,Defensivos,train,9448.6,776.23,8,8
593,Máquinas,train,4779.85,419.05,0,0
594,Fertilizantes,train,587.72,65.09,0,0
595,Sementes,train,1043.19,18.82,0,0
596,Fertilizantes,train,2871.4,74.57,2,1
597,Sementes,train,4637.89,674.45,5,8
598,Máquinas,train,19707.88,840.68,2,1
599,Máquinas,train,58245.24,5177.32,6,7
600,Fertilizantes,train,19618.49,823.27,9,8
601,Fertilizantes,train,7987.09,977.72,7,8
602,Sementes,train,5171.3,168.0,5,3
603,Sementes,train,2009.62,293.24,2,5
604,Fertilizantes,train,949.03,48.12,0,0
605,Máquinas,train,7321.07,286.66,0,0
606,Defensivos,train,10607.83,523.85,8,7
607,Fertilizantes,train,9756.77,95.83,8,1
608,Sementes,train,2505.06,269.74,2,5
609,Defensivos,train,2331.25,195.11,2,3
610,Máquinas,train,44230.21,1674.49,5,3
611,Máquinas,train,30055.8,3417.8,4,6
612,Defensivos,train,14662.05,887.79,9,8
613,Fertilizantes,train,1400.28,108.36,1,1
614,Defensivos,train,1916.98,154.82,1,2
615,Defensivos,train,2846.67,268.68,3,4
616,Máquinas,train,4373.87,430.47,0,0
617,Sementes,train,1217.67,115.33,1,2
618,Sementes,train,7857.25,415.91,7,6
619,Fertilizantes,train,540.92,34.94,0,0
620,Sementes,train,7519.75,736.04,7,8
621,Fertilizantes,train,6405.59,402.33,6,5
622,Máquinas,train,9597.08,1020.56,0,2
623,Sementes,train,907.03,119.04,0,2
624,Máquinas,train,23324.17,1822.01,3,4
625,Sementes,train,1078.03,104.17,0,2
626,Fertilizantes,train,2973.59,67.71,2,0
627,Máquinas,train,25950.84,3281.56,3,6
628,Fertilizantes,train,8553.29,848.69,7,8
629,Sementes,train,3361.25,103.51,3,2
630,Fertilizantes,train,1179.01,87.34,0,1
631,Fertilizantes,train,6473.74,662.18,6,7
632,Defensivos,train,2811.28,281.18,2,4
633,Defensivos,train,6857.67,613.22,6,7
634,Sementes,train,3416.43,148.25,4,3
635,Sementes,train,4339.52,242.43,5,4
636,Sementes,train,618.21,45.07,0,0
637,Fertilizantes,train,7463.32,671.2,6,7
638,Defensivos,train,7576.02,408.6,7,6
639,Sementes,train,1024.85,126.54,0,2
640,Fertilizantes,train,16046.1,719.6,9,8
641,Fertilizantes,train,1543.42,128.1,1,2
642,Fertilizantes,train,3779.27,424.57,3,6
643,Defensivos,train,672.03,25.51,0,0
644,Fertilizantes,train,1473.36,123.27,1,2
645,Defensivos,train,1246.29,78.36,1,1
646,Fertilizantes,train,13080.32,844.85,9,8
647,Defensivos,train,1279.1,56.62,1,0
648,Sementes,train,10424.27,400.39,8,6
649,Defensivos,train,3581.87,559.26,3,7
650,Máquinas,train,30103.23,3131.72,4,6
651,Defensivos,train,3228.8,9.4,3,0
652,Defensivos,train,3008.49,190.71,3,3
653,Fertilizantes,train,2809.54,12.14,2,0
654,Sementes,train,4223.12,267.24,4,5
655,Defensivos,train,5897.38,190.32,6,3
656,Fertilizantes,train,2176.25,174.97,1,2
657,Sementes,train,8144.75,374.04,8,6
658,Sementes,train,3504.76,239.39,4,4
659,Máquinas,train,119241.32,9083.56,9,9
660,Defensivos,train,828.74,116.7,0,2
661,Sementes,train,3242.75,59.62,3,1
662,Defensivos,train,5540.99,328.21,5,5
663,Defensivos,train,3060.88,159.9,3,2
664,Fertilizantes,train,2405.13,385.93,2,5
665,Máquinas,train,13429.26,1275.76,1,3
666,Fertilizantes,train,6971.85,162.9,6,2
667,Máquinas,train,10019.42,1193.96,1,2
668,Defensivos,train,3137.14,167.46,3,3
669,Defensivos,train,3931.62,604.88,4,7
670,Fertilizantes,train,1413.25,166.43,1,2
671,Defensivos,train,4321.92,235.13,4,4
672,Máquinas,train,101684.29,8629.91,8,9
673,Sementes,train,5032.02,388.5,5,6
674,Defensivos,train,3393.17,135.85,3,2
675,Fertilizantes,train,11439.35,1909.61,8,9
676,Defensivos,train,6905.65,258.95,6,4
677,Máquinas,train,72471.75,9727.0,7,9
678,Máquinas,train,29495.94,5049.7,3,7
679,Sementes,train,2835.27,336.23,3,5
680,Sementes,train,15484.63,2047.73,9,9
681,Sementes,train,2230.9,270.9,2,5
682,Defensivos,train,22114.45,2460.47,9,9
683,Fertilizantes,train,5824.85,56.03,5,0
684,Fertilizantes,train,13088.03,539.67,9,7
685,Sementes,train,946.9,36.47,0,0
686,Fertilizantes,train,4281.23,154.06,4,2
687,Fertilizantes,train,5509.9,235.0,5,3
688,Sementes,train,651.89,63.34,0,1
689,Sementes,train,4289.57,678.83,5,8
690,Defensivos,train,886.73,77.73,0,1
691,Fertilizantes,train,3238.42,232.94,3,3
692,Defensivos,train,1817.63,45.73,1,0
693,Defensivos,train,3185.93,157.3,3,2
694,Defensivos,train,1292.26,83.69,1,1
695,Máquinas,train,20876.31,987.65,2,2
696,Sementes,train,689.04,96.26,0,1
697,Sementes,train,3312.17,387.4,3,6
698,Fertilizantes,train,7323.98,346.42,6,5
699,Sementes,train,6477.49,297.11,7,5
700,Defensivos,train,3584.25,399.27,3,6
701,Sementes,train,13235.26,1906.5,9,9
702,Sementes,train,14241.18,861.67,9,9
703,Fertilizantes,train,5301.36,342.78,5,5
704,Máquinas,train,27820.96,2967.12,3,5
705,Defensivos,train,2069.95,155.45,2,2
706,Fertilizantes,train,5805.69,494.73,5,6
707,Defensivos,train,1277.8,150.74,1,2
708,Fertilizantes,train,10292.69,1070.03,8,9
709,Sementes,train,1055.56,72.51,0,1
710,Máquinas,train,24282.18,832.27,3,1
711,Defensivos,train,1101.98,30.74,0,0
712,Sementes,train,25129.09,2018.33,9,9
713,Sementes,train,2579.66,240.06,2,4
714,Fertilizantes,train,4852.21,372.91,4,5
715,Máquinas,train,10880.81,1121.63,1,2
716,Defensivos,train,13416.27,426.51,9,6
717,Máquinas,train,11466.44,1579.28,1,3
718,Fertilizantes,train,3953.29,415.99,3,6
719,Fertilizantes,train,2828.19,309.66,2,4
720,Defensivos,train,2370.98,278.62,2,4
721,Defensivos,train,1131.86,69.81,0,1
722,Fertilizantes,train,1608.21,35.65,1,0
723,Defensivos,train,5361.47,417.67,5,6
724,Sementes,train,6897.32,1123.57,7,9
725,Fertilizantes,train,6832.07,532.61,6,7
726,Sementes,train,22798.7,1417.87,9,9
727,Sementes,train,698.04,47.91,0,0
728,Sementes,train,1663.9,184.56,1,3
729,Sementes,train,7347.56,532.89,7,7
730,Defensivos,train,2465.28,78.22,2,1
731,Defensivos,train,14806.13,2221.6,9,9
732,Máquinas,train,17930.34,397.98,2,0
733,Máquinas,train,49979.37,5901.51,6,8
734,Defensivos,train,3777.06,231.26,4,4
735,Sementes,train,9073.43,161.61,8,3
736,Sementes,train,4308.54,394.62,5,6
737,Máquinas,train,95483.0,11795.68,8,9
738,Sementes,train,2526.38,298.21,2,5
739,Máquinas,train,4974.57,338.69,0,0
740,Sementes,train,7273.36,352.8,7,6
741,Sementes,train,7668.73,559.51,7,7
742,Fertilizantes,train,7400.49,456.31,6,6
743,Fertilizantes,train,1301.73,63.99,0,0
744,Sementes,train,7405.03,352.86,7,6
745,Máquinas,train,9143.32,315.7,0,0
746,Sementes,train,3485.46,532.5,4,7
747,Máquinas,train,39276.05,2287.3,5,4
748,Defensivos,train,1701.1,121.9,1,2
749,Sementes,train,570.14,50.66,0,0
750,Máquinas,train,52729.74,2830.08,6,5
751,Fertilizantes,train,6211.77,723.62,5,8
752,Máquinas,train,18936.37,2049.86,2,4
753,Sementes,train,1387.38,107.12,1,2
754,Defensivos,train,3675.96,216.54,4,3
755,Defensivos,train,23564.26,291.26,9,5
756,Defensivos,train,4536.79,358.94,4,5
757,Sementes,train,1386.48,56.28,1,0
758,Defensivos,train,19549.59,1733.79,9,9
759,Defensivos,train,2949.24,76.93,3,1
760,Defensivos,train,10300.79,644.56,8,8
761,Fertilizantes,train,3815.75,208.17,3,3
762,Sementes,train,4094.37,289.59,4,5
763,Defensivos,train,1056.47,67.16,0,1
764,Defensivos,train,12148.21,404.11,8,6
765,Defensivos,train,2408.44,218.05,2,3
766,Sementes,train,5362.77,283.71,6,5
767,Sementes,train,10214.79,726.51,8,8
768,Sementes,train,3315.24,401.08,3,6
769,Fertilizantes,train,16603.88,1376.52,9,9
770,Fertilizantes,train,8919.79,636.36,7,7
771,Fertilizantes,train,3989.51,243.84,3,3
772,Máquinas,train,21662.4,2270.43,2,4
773,Defensivos,train,12543.98,633.46,9,7
774,Defensivos,train,3373.64,183.68,3,3
775,Defensivos,train,14863.72,232.34,9,4
776,Sementes,train,2139.94,91.02,2,1
777,Sementes,train,1710.23,116.07,1,2
778,Defensivos,train,6460.43,212.07,6,3
779,Defensivos,train,2953.68,327.16,3,5
780,Fertilizantes,train,17423.83,1627.87,9,9
781,Sementes,train,1492.97,108.79,1,2
782,Defensivos,train,9322.65,270.55,8,4
783,Máquinas,train,49024.74,1942.26,6,4
784,Sementes,train,527.34,69.98,0,1
785,Fertilizantes,train,8489.95,1103.25,7,9
786,Defensivos,train,14493.56,1897.04,9,9
787,Sementes,train,5170.07,399.49,5,6
788,Sementes,train,1901.73,40.57,2,0
789,Defensivos,train,1288.5,59.98,1,0
790,Sementes,train,3363.51,236.31,3,4
791,Fertilizantes,train,5142.7,201.75,4,3
792,Sementes,train,1431.11,87.81,1,1
793,Defensivos,train,1902.98,194.62,1,3
794,Sementes,train,2217.59,199.54,2,3
795,Sementes,train,9076.28,884.28,8,9
796,Defensivos,train,5529.45,339.11,5,5
797,Defensivos,train,8878.28,1289.96,7,9
798,Defensivos,train,2579.16,248.52,2,4
799,Máquinas,train,27073.47,2547.52,3,5
800,Defensivos,train,2665.62,330.62,2,5
801,Máquinas,train,44732.23,3867.09,5,6
802,Fertilizantes,train,1768.45,74.49,1,1
803,Sementes,train,9469.6,1016.25,8,9
804,Máquinas,train,78051.82,3900.28,8,6
805,Máquinas,train,112307.2,4273.04,9,7
806,Defensivos,train,15491.35,1934.15,9,9
807,Máquinas,train,22393.57,1862.98,2,4
808,Sementes,train,1642.24,131.5,1,2
809,Defensivos,train,3065.81,67.47,3,1
810,Máquinas,train,13087.09,1581.21,1,3
811,Fertilizantes,train,8400.01,844.23,7,8
812,Máquinas,train,77824.43,7433.17,8,8
813,Máquinas,train,32736.02,1430.28,4,3
814,Sementes,train,4280.03,240.87,5,4
815,Fertilizantes,train,4450.59,133.71,4,2
816,Fertilizantes,train,12207.32,670.13,8,7
817,Sementes,train,4097.05,304.27,4,5
818,Máquinas,train,43562.59,1389.8,5,3
819,Sementes,train,4669.48,562.76,5,7
820,Defensivos,train,2323.1,183.5,2,3
821,Sementes,train,9886.78,1256.24,8,9
822,Defensivos,train,18963.85,488.21,9,7
823,Sementes,train,667.96,15.83,0,0
824,Defensivos,train,5713.8,408.05,5,6
825,Defensivos,train,4718.45,135.97,5,2
826,Defensivos,train,4407.87,443.97,4,6
827,Máquinas,train,33268.27,808.93,4,1
828,Fertilizantes,train,4031.72,99.82,3,1
829,Sementes,train,4797.0,229.59,5,4
830,Defensivos,train,13897.65,1598.95,9,9
831,Sementes,train,8615.58,430.42,8,6
832,Sementes,train,4537.8,331.14,5,5
833,Fertilizantes,train,1641.47,56.85,1,0
834,Sementes,train,8707.53,930.79,8,9
835,Máquinas,train,20847.91,1557.31,2,3
836,Máquinas,train,72889.08,3427.53,7,6
837,Defensivos,train,3315.7,310.34,3,5
838,Máquinas,train,57282.34,2894.0,6,5
839,Sementes,train,7814.17,550.88,7,7
840,Defensivos,train,5082.78,167.32,5,3
841,Defensivos,train,12382.63,1079.14,9,9
842,Fertilizantes,train,3423.01,359.36,3,5
843,Defensivos,train,4234.41,617.63,4,7
844,Defensivos,train,20534.47,2708.84,9,9
845,Sementes,train,3092.36,75.36,3,1
846,Fertilizantes,train,8038.99,110.11,7,1
847,Fertilizantes,train,6158.95,698.83,5,7
848,Máquinas,train,52846.21,7348.39,6,8
849,Defensivos,train,6031.75,511.0,6,7
850,Sementes,train,5253.01,512.12,6,7
851,Sementes,train,934.79,79.35,0,1
852,Máquinas,train,45415.34,3396.94,5,6
853,Sementes,train,5939.4,477.5,6,7
854,Fertilizantes,train,13526.7,367.92,9,5
855,Defensivos,train,6474.94,397.22,6,6
856,Sementes,train,1055.46,69.78,0,1
857,Fertilizantes,train,3905.02,205.3,3,3
858,Fertilizantes,train,2465.88,95.61,2,1
859,Defensivos,train,11447.98,486.08,8,7
860,Defensivos,train,4286.46,426.06,4,6
861,Sementes,train,6006.51,477.99,6,7
862,Fertilizantes,train,4440.77,36.33,4,0
863,Defensivos,train,4467.11,322.33,4,5
864,Sementes,train,8444.03,1340.36,8,9
865,Defensivos,train,6614.29,290.16,6,5
866,Máquinas,train,4293.88,368.92,0,0
867,Defensivos,train,3636.86,203.22,3,3
868,Defensivos,train,6289.96,285.72,6,4
869,Defensivos,train,6727.62,982.65,6,9
870,Sementes,train,9987.2,1029.64,8,9
871,Sementes,train,3059.71,72.23,3,1
872,Fertilizantes,train,8141.27,399.1,7,5
873,Sementes,train,11351.17,364.43,9,6
874,Fertilizantes,train,1094.88,22.01,0,0
875,Sementes,train,7329.32,763.24,7,8
876,Sementes,train,3047.46,52.44,3,0
877,Defensivos,train,730.55,32.34,0,0
878,Máquinas,train,15229.13,1411.45,1,3
879,Sementes,train,3801.22,217.46,4,4
880,Máquinas,train,26809.39,1201.21,3,2
881,Defensivos,train,6049.79,575.89,6,7
882,Máquinas,train,21044.56,2012.63,2,4
883,Fertilizantes,train,9172.24,589.71,7,7
884,Máquinas,train,8757.23,653.65,0,1
885,Sementes,train,7863.52,140.28,7,2
886,Fertilizantes,train,1517.75,233.14,1,3
887,Fertilizantes,train,1487.09,31.87,1,0
888,Defensivos,train,6627.66,825.66,6,8
889,Fertilizantes,train,355.16,51.92,0,0
890,Fertilizantes,train,2791.15,163.13,2,2
891,Sementes,train,2427.77,217.04,2,4
892,Defensivos,train,2604.08,124.32,2,2
893,Sementes,train,3735.45,540.95,4,7
894,Defensivos,train,1121.97,22.8,0,0
895,Sementes,train,11628.36,1108.64,9,9
896,Defensivos,train,4262.1,49.98,4,0
897,Sementes,train,4712.54,239.91,5,4
898,Máquinas,train,26309.23,1768.72,3,4
899,Máquinas,train,42690.13,2222.08,5,4
900,Sementes,train,2863.55,98.8,3,1
901,Fertilizantes,train,9449.66,1140.06,7,9
902,Sementes,train,4605.34,258.33,5,4
903,Sementes,train,1100.93,22.83,1,0
904,Defensivos,train,51237.44,4747.96,9,9
905,Defensivos,train,4654.18,226.15,5,4
906,Defensivos,train,1161.75,66.49,0,1
907,Sementes,train,618.51,17.42,0,0
908,Máquinas,train,12586.55,1546.85,1,3
909,Sementes,train,652.82,44.29,0,0
910,Defensivos,train,1724.99,192.61,1,3
911,Máquinas,train,35149.99,2959.26,4,5
912,Defensivos,train,17237.64,786.04,9,8
913,Sementes,train,9249.1,564.98,8,7
914,Defensivos,train,3590.99,195.07,3,3
915,Defensivos,train,8211.05,596.83,7,7
916,Fertilizantes,train,5206.69,478.01,5,6
917,Sementes,train,3084.42,367.26,3,6
918,Fertilizantes,train,2427.14,109.98,2,1
919,Defensivos,train,5686.24,122.3,5,2
920,Sementes,train,10602.44,245.16,9,4
921,Defensivos,train,1536.66,82.66,1,1
922,Fertilizantes,train,5728.12,364.07,5,5
923,Defensivos,train,1131.21,65.75,0,1
924,Fertilizantes,train,1533.18,112.08,1,1
925,Defensivos,train,2292.94,21.22,2,0
926,Defensivos,train,1397.37,101.98,1,1
927,Máquinas,train,27259.64,1673.29,3,3
928,Sementes,train,1806.07,191.9,1,3
929,Sementes,train,3204.55,273.49,3,5
930,Sementes,train,1965.79,185.81,2,3
931,Fertilizantes,train,6821.67,596.16,6,7
932,Fertilizantes,train,5858.58,736.44,5,8
933,Defensivos,train,7397.53,187.76,7,3
934,Defensivos,train,6902.48,461.23,6,6
935,Fertilizantes,train,6523.49,435.56,6,6
936,Defensivos,train,3762.8,215.76,4,3
937,Sementes,train,4631.54,243.16,5,4
938,Máquinas,train,18531.78,1002.51,2,2
939,Defensivos,train,6428.01,264.06,6,4
940,Sementes,train,5946.61,828.23,6,9
941,Fertilizantes,train,4719.3,601.56,4,7
942,Fertilizantes,train,14097.89,1886.56,9,9
943,Defensivos,train,7230.25,121.94,7,2
944,Máquinas,train,24248.92,1212.28,3,2
945,Sementes,train,7588.68,712.04,7,8
946,Máquinas,train,26090.5,1317.23,3,3
947,Defensivos,train,4452.75,301.45,4,5
948,Máquinas,train,8489.14,969.41,0,2
949,Defensivos,train,5766.88,326.0,6,5
950,Defensivos,train,814.34,38.83,0,0
951,Sementes,train,5807.92,186.58,6,3
952,Máquinas,train,93955.31,3912.29,8,6
953,Defensivos,train,319.65,30.36,0,0
954,Defensivos,train,11146.86,350.78,8,5
955,Defensivos,train,3167.9,399.01,3,6
956,Máquinas,train,32085.06,1397.36,4,3
957,Fertilizantes,train,902.65,23.71,0,0
958,Defensivos,train,1884.03,58.23,1,0
959,Fertilizantes,train,11175.16,229.38,8,3
960,Defensivos,train,2504.09,155.03,2,2
961,Defensivos,train,9829.22,236.22,8,4
962,Defensivos,train,4603.89,691.71,5,8
963,Máquinas,train,79107.83,2539.22,8,5
964,Sementes,train,7357.47,587.19,7,8
965,Fertilizantes,train,10896.82,871.66,8,8
966,Sementes,train,4094.81,310.31,4,5
967,Sementes,train,4620.95,715.43,5,8
968,Máquinas,train,75965.58,3477.77,8,6
969,Defensivos,train,6276.91,273.81,6,4
970,Fertilizantes,train,993.88,52.27,0,0
971,Defensivos,train,6889.58,808.3,6,8
972,Máquinas,train,68661.3,3243.82,7,6
973,Defensivos,train,1420.42,122.08,1,2
974,Sementes,train,3938.71,145.39,4,2
975,Sementes,train,3233.1,420.48,3,6
976,Fertilizantes,train,461.47,16.49,0,0
977,Sementes,train,7279.53,852.21,7,9
978,Sementes,train,11228.18,664.96,9,8
979,Fertilizantes,train,7307.1,670.74,6,7
980,Sementes,train,3070.87,109.79,3,2
981,Sementes,train,1899.12,96.32,2,1
982,Sementes,train,7559.55,954.45,7,9
983,Fertilizantes,train,605.37,67.12,0,0
984,Defensivos,train,7626.8,405.25,7,6
985,Defensivos,train,4781.64,380.16,5,6
986,Defensivos,train,2000.21,252.37,1,4
987,Defensivos,train,1483.51,58.25,1,0
988,Sementes,train,4342.0,208.2,5,4
989,Defensivos,train,4767.82,696.28,5,8
990,Máquinas,train,16418.69,583.89,2,1
991,Defensivos,train,6262.17,482.49,6,7
992,Sementes,train,7660.92,773.38,7,8
993,Sementes,train,12294.47,978.93,9,9
994,Fertilizantes,train,3231.63,2.53,3,0
995,Defensivos,train,1220.31,61.09,1,0
996,Sementes,train,3682.01,79.43,4,1
997,Máquinas,train,7488.24,606.36,0,1
998,Defensivos,train,9722.54,1273.56,8,9
999,Defensivos,train,3713.13,46.67,4,0
1000,Fertilizantes,train,6955.25,251.65,6,4
1001,Fertilizantes,train,3435.35,301.35,3,4
1002,Defensivos,train,926.3,45.94,0,0
1003,Fertilizantes,train,997.0,90.85,0,1
1004,Sementes,train,12358.13,1232.97,9,9
1005,Defensivos,train,2526.12,81.66,2,1
1006,Sementes,train,4413.99,98.21,5,1
1007,Defensivos,train,4011.96,186.6,4,3
1008,Fertilizantes,train,835.66,108.38,0,1
1009,Fertilizantes,train,4298.27,406.84,4,5
1010,Defensivos,train,1891.62,140.4,1,2
1011,Sementes,train,10300.87,882.89,8,9
1012,Máquinas,train,22877.31,1777.14,3,4
1013,Sementes,train,5295.38,344.74,6,6
1014,Defensivos,train,1698.58,17.16,1,0
1015,Sementes,train,8068.98,742.98,8,8
1016,Fertilizantes,train,1320.56,13.06,0,0
1017,Sementes,train,9118.4,351.67,8,6
1018,Máquinas,train,19431.2,1869.4,2,4
1019,Fertilizantes,train,6790.76,409.74,6,5
1020,Defensivos,train,653.49,51.95,0,0
1021,Defensivos,train,11186.29,414.62,8,6
1022,Fertilizantes,train,4273.16,86.44,4,1
1023,Máquinas,train,67356.23,5001.29,7,7
1024,Defensivos,train,1532.96,146.36,1,2
1025,Sementes,train,1324.38,41.7,1,0
1026,Fertilizantes,train,3245.65,154.19,3,2
1027,Fertilizantes,train,2701.99,320.21,2,4
1028,Sementes,train,4876.86,371.74,5,6
1029,Defensivos,train,12364.83,1459.49,9,9
1030,Defensivos,train,4802.23,204.65,5,3
1031,Fertilizantes,train,2970.79,154.34,2,2
1032,Máquinas,train,51682.7,4174.06,6,7
1033,Sementes,train,1032.72,105.3,0,2
1034,Máquinas,train,90067.5,5944.8,8,8
1035,Fertilizantes,train,9489.42,713.99,7,8
1036,Sementes,train,7143.91,714.79,7,8
1037,Fertilizantes,train,14884.39,1143.51,9,9
1038,Defensivos,train,1525.93,156.11,1,2
1039,Sementes,train,1053.76,47.83,0,0
1040,Fertilizantes,train,7025.9,525.97,6,6
1041,Sementes,train,4381.11,314.79,5,5
1042,Sementes,train,6366.0,176.32,7,3
1043,Sementes,train,566.71,39.8,0,0
1044,Sementes,train,13956.43,816.8,9,8
1045,Fertilizantes,train,18431.09,1095.27,9,9
1046,Fertilizantes,train,5034.66,255.78,4,4
1047,Defensivos,train,1423.6,193.88,1,3
1048,Defensivos,train,2242.33,211.67,2,3
1049,Sementes,train,2138.04,257.76,2,4
1050,Fertilizantes,train,1729.62,265.68,1,4
1051,Sementes,train,3835.37,365.13,4,6
1052,Fertilizantes,train,10075.31,572.69,8,7
1053,Máquinas,train,23902.35,817.41,3,1
1054,Sementes,train,7887.18,695.38,8,8
1055,Máquinas,train,126115.02,16103.78,9,9
1056,Fertilizantes,train,684.94,11.79,0,0
1057,Sementes,train,3007.61,351.89,3,6
1058,Fertilizantes,train,338.81,46.99,0,0
1059,Sementes,train,1243.17,80.79,1,1
1060,Fertilizantes,train,35096.28,2512.82,9,9
1061,Sementes,train,4533.61,581.64,5,8
1062,Defensivos,train,3516.34,206.68,3,3
1063,Máquinas,train,72323.56,8433.08,7,9
1064,Fertilizantes,train,1524.67,142.75,1,2
1065,Sementes,train,5502.1,420.35,6,6
1066,Sementes,train,632.06,18.34,0,0
1067,Fertilizantes,train,7588.63,453.14,6,6
1068,Máquinas,train,17089.29,1181.11,2,2
1069,Defensivos,train,9808.08,122.32,8,2
1070,Defensivos,train,4599.74,316.81,5,5
1071,Defensivos,train,8817.64,323.36,7,5
1072,Sementes,train,8728.4,776.56,8,8
1073,Fertilizantes,train,10265.62,1390.38,8,9
1074,Defensivos,train,7759.22,540.3,7,7
1075,Fertilizantes,train,723.25,68.0,0,0
1076,Fertilizantes,train,2853.54,34.2,2,0
1077,Defensivos,train,10375.42,1407.28,8,9
1078,Defensivos,train,14142.83,957.87,9,9
1079,Defensivos,train,2019.66,199.53,2,3
1080,Sementes,train,1728.92,73.51,1,1
1081,Defensivos,train,1800.51,110.83,1,2
1082,Máquinas,train,57418.28,7405.03,6,8
1083,Defensivos,train,3473.23,46.23,3,0
1084,Defensivos,train,12372.69,1326.66,9,9
1085,Sementes,train,2133.34,293.15,2,5
1086,Fertilizantes,train,2404.56,158.02,2,2
1087,Defensivos,train,2603.87,107.38,2,1
1088,Sementes,train,2328.04,295.31,2,5
1089,Sementes,train,9819.37,943.64,8,9
1090,Sementes,train,16898.39,779.95,9,8
1091,Defensivos,train,12997.32,1160.48,9,9
1092,Sementes,train,8737.59,142.91,8,2
1093,Defensivos,train,6022.59,576.56,6,7
1094,Defensivos,train,4367.58,196.9,4,3
1095,Sementes,train,9845.41,889.07,8,9
1096,Sementes,train,11490.73,439.4,9,7
1097,Defensivos,train,1063.54,79.58,0,1
1098,Sementes,train,3251.39,364.27,3,6
1099,Sementes,train,5876.46,447.48,6,7
1100,Máquinas,train,6516.0,184.3,0,0
1101,Máquinas,train,10632.95,204.82,1,0
1102,Defensivos,train,4826.36,229.88,5,4
1103,Sementes,train,4370.39,602.74,5,8
1104,Máquinas,train,47110.95,2604.01,6,5
1105,Defensivos,train,1395.05,137.73,1,2
1106,Fertilizantes,train,4829.03,130.75,4,2
1107,Defensivos,train,29323.62,3245.38,9,9
1108,Sementes,train,8365.55,427.55,8,6
1109,Fertilizantes,train,3984.0,322.76,3,4
1110,Máquinas,train,11199.65,174.14,1,0
1111,Fertilizantes,train,4511.25,452.01,4,6
1112,Máquinas,train,69684.16,2649.04,7,5
1113,Fertilizantes,train,7755.48,401.76,7,5
1114,Defensivos,train,8268.94,1016.34,7,9
1115,Máquinas,train,82851.21,5123.97,8,7
1116,Fertilizantes,train,809.86,30.59,0,0
1117,Defensivos,train,672.98,44.04,0,0
1118,Fertilizantes,train,7104.57,64.62,6,0
